63 	3427.146 	2555.15027219 	0.162277300121
64 	5638.723 	504.45832008 	0.0244314182484
65 	4069.86 	3011.28530303 	0.120210523212
66 	4528.942 	3333.48522843 	0.113332208715
67 	3315.369 	2436.93789744 	0.16399652648
68 	5532.934 	496.97011976 	0.0256552852429
69 	4636.727 	2942.34317287 	0.108236693685
70 	4133.733 	3057.55433577 	0.121956352769
71 	3453.094 	2614.35798966 	0.164237347724
72 	5678.643 	519.319240557 	0.0208489950856
73 	4167.665 	2934.08828296 	0.118765543776
74 	4560.878 	3281.03978571 	0.117750134952
75 	3143.713 	2302.43769014 	0.169516110408
76 	5638.723 	507.48507 	0.021878357919
77 	3936.128 	2911.8139883 	0.123534600501
78 	4710.579 	3398.77218987 	0.112220599633
79 	3349.301 	2482.31572752 	0.166541914268
80 	5712.575 	511.065357853 	0.0205802112007
81 	4377.246 	2764.05871011 	0.114670959777
82 	4000.0 	2753.54107649 	0.1244695
83 	3425.15 	2505.97132768 	0.163571814373
84 	5690.619 	521.451143426 	0.0225028243852
85 	4323.353 	3078.91392308 	0.115261696188
86 	3950.1 	2745.43597304 	0.121754385965
87 	3181.637 	2516.48640767 	0.167476050851
88 	5365.269 	488.739078947 	0.0316327103077
89 	4215.569 	2492.34564434 	0.106594625779
90 	4381.238 	3435.12348173 	0.11152418563
91 	3157.685 	2569.70227586 	0.158411621172
92 	5411.178 	543.290963855 	0.0453472423195
93 	4486.0 	2759.84340045 	0.0943956754347
94 	4327.345 	3666.02317276 	0.11445817239
95 	3305.389 	2699.40101667 	0.154655927033
96 	5071.856 	465.679393214 	0.0498275187624
97 	4622.754 	3851.43028732 	0.0852264688971
98 	4029.94 	3436.85449057 	0.101651389351
99 	3387.226 	2714.34272054 	0.155805960394
100 	4902.196 	670.722993964 	0.0706923998959
101 	4524.0 	3995.07462687 	0.0679893899204
102 	4614.77 	4141.756075 	0.0986933259946
103 	3481.038 	2801.30868639 	0.161832476405
104 	4926.148 	672.646714859 	0.0736181698154
105 	4506.986 	3911.93161369 	0.0645162864939
106 	4542.914 	4024.75670027 	0.0951900035968
107 	3588.822 	2913.27903529 	0.166555209481
108 	4892.216 	668.013429719 	0.0751160619237
109 	4622.754 	4043.68290446 	0.0665596741683
110 	4333.333 	3659.05277587 	0.085494468115
111 	2986.0 	2189.73333333 	0.168222705961
112 	4514.97 	1768.21585113 	0.108412680483
113 	4896.208 	1688.34758621 	0.0206905017107
114 	4754.491 	4217.69362903 	0.103620766135
115 	3291.417 	2437.08745082 	0.177360996799
116 	4435.13 	2027.488 	0.114394392047
117 	4966.068 	1675.91942857 	0.0192236594424
118 	4646.0 	3238.8358714 	0.106933921653
119 	2924.152 	2142.51709785 	0.172035516622
120 	3790.419 	2818.26490415 	0.151145295546
121 	5516.966 	505.538717131 	0.0155507574272
